../action_clips/arrest_nut_and_dust_cup/002.mp4,0
../action_clips/arrest_nut_and_dust_cup/003.mp4,0
../action_clips/arrest_nut_and_dust_cup/004.mp4,0
../action_clips/arrest_nut_and_dust_cup/005.mp4,0
../action_clips/arrest_nut_and_dust_cup/007.mp4,0
../action_clips/arrest_nut_and_dust_cup/009.mp4,0
../action_clips/arrest_nut_and_dust_cup/010.mp4,0
../action_clips/arrest_nut_and_dust_cup/011.mp4,0
../action_clips/arrest_nut_and_dust_cup/012.mp4,0
../action_clips/arrest_nut_and_dust_cup/013.mp4,0
../action_clips/arrest_nut_and_dust_cup/014.mp4,0
../action_clips/arrest_nut_and_dust_cup/015.mp4,0
../action_clips/arrest_nut_and_dust_cup/016.mp4,0
../action_clips/arrest_nut_and_dust_cup/017.mp4,0
../action_clips/arrest_nut_and_dust_cup/018.mp4,0
../action_clips/arrest_nut_and_dust_cup/019.mp4,0
../action_clips/arrest_nut_and_dust_cup/020.mp4,0
../action_clips/arrest_nut_and_dust_cup/021.mp4,0
../action_clips/arrest_nut_and_dust_cup/022.mp4,0
../action_clips/arrest_nut_and_dust_cup/023.mp4,0
../action_clips/arrest_nut_and_dust_cup/024.mp4,0
../action_clips/arrest_nut_and_dust_cup/025.mp4,0
../action_clips/arrest_nut_and_dust_cup/027.mp4,0
../action_clips/arrest_nut_and_dust_cup/028.mp4,0
../action_clips/arrest_nut_and_dust_cup/031.mp4,0
../action_clips/arrest_nut_and_dust_cup/032.mp4,0
../action_clips/arrest_nut_and_dust_cup/033.mp4,0
../action_clips/arrest_nut_and_dust_cup/034.mp4,0
../action_clips/arrest_nut_and_dust_cup/035.mp4,0
../action_clips/electric_coupler/001.mp4,1
../action_clips/electric_coupler/002.mp4,1
../action_clips/electric_coupler/004.mp4,1
../action_clips/electric_coupler/005.mp4,1
../action_clips/electric_coupler/006.mp4,1
../action_clips/electric_coupler/007.mp4,1
../action_clips/electric_coupler/008.mp4,1
../action_clips/electric_coupler/009.mp4,1
../action_clips/electric_coupler/010.mp4,1
../action_clips/electric_coupler/011.mp4,1
../action_clips/electric_coupler/012.mp4,1
../action_clips/electric_coupler/013.mp4,1
../action_clips/electric_coupler/014.mp4,1
../action_clips/electric_coupler/015.mp4,1
../action_clips/electric_coupler/016.mp4,1
../action_clips/electric_coupler/017.mp4,1
../action_clips/electric_coupler/019.mp4,1
../action_clips/electric_coupler/020.mp4,1
../action_clips/electric_coupler/021.mp4,1
../action_clips/electric_coupler/022.mp4,1
../action_clips/electric_coupler/023.mp4,1
../action_clips/electric_coupler/024.mp4,1
../action_clips/electric_coupler/025.mp4,1
../action_clips/electric_coupler/026.mp4,1
../action_clips/electric_coupler/028.mp4,1
../action_clips/electric_coupler/029.mp4,1
../action_clips/electric_coupler/030.mp4,1
../action_clips/electric_coupler/031.mp4,1
../action_clips/lock_nut_and_washer/002.mp4,2
../action_clips/lock_nut_and_washer/003.mp4,2
../action_clips/lock_nut_and_washer/006.mp4,2
../action_clips/lock_nut_and_washer/007.mp4,2
../action_clips/lock_nut_and_washer/008.mp4,2
../action_clips/lock_nut_and_washer/009.mp4,2
../action_clips/lock_nut_and_washer/010.mp4,2
../action_clips/lock_nut_and_washer/011.mp4,2
../action_clips/lock_nut_and_washer/013.mp4,2
../action_clips/lock_nut_and_washer/014.mp4,2
../action_clips/lock_nut_and_washer/015.mp4,2
../action_clips/lock_nut_and_washer/016.mp4,2
../action_clips/lock_nut_and_washer/017.mp4,2
../action_clips/lock_nut_and_washer/018.mp4,2
../action_clips/lock_nut_and_washer/019.mp4,2
../action_clips/lock_nut_and_washer/020.mp4,2
../action_clips/lock_nut_and_washer/021.mp4,2
../action_clips/lock_nut_and_washer/022.mp4,2
../action_clips/lock_nut_and_washer/023.mp4,2
../action_clips/lock_nut_and_washer/024.mp4,2
../action_clips/qr_code_scanning/001.mp4,3
../action_clips/qr_code_scanning/002.mp4,3
../action_clips/qr_code_scanning/003.mp4,3
../action_clips/qr_code_scanning/004.mp4,3
../action_clips/qr_code_scanning/005.mp4,3
../action_clips/qr_code_scanning/006.mp4,3
../action_clips/qr_code_scanning/007.mp4,3
../action_clips/qr_code_scanning/008.mp4,3
../action_clips/qr_code_scanning/009.mp4,3
../action_clips/qr_code_scanning/010.mp4,3
../action_clips/qr_code_scanning/013.mp4,3
../action_clips/qr_code_scanning/014.mp4,3
../action_clips/qr_code_scanning/015.mp4,3
../action_clips/qr_code_scanning/017.mp4,3
../action_clips/qr_code_scanning/018.mp4,3
../action_clips/qr_code_scanning/020.mp4,3
../action_clips/qr_code_scanning/021.mp4,3
../action_clips/qr_code_scanning/022.mp4,3
../action_clips/qr_code_scanning/023.mp4,3
../action_clips/qr_code_scanning/024.mp4,3
../action_clips/qr_code_scanning/026.mp4,3
../action_clips/qr_code_scanning/027.mp4,3
../action_clips/qr_code_scanning/028.mp4,3
../action_clips/qr_code_scanning/029.mp4,3
../action_clips/torque_tool_1_tight/001.mp4,4
../action_clips/torque_tool_1_tight/002.mp4,4
../action_clips/torque_tool_1_tight/003.mp4,4
../action_clips/torque_tool_1_tight/004.mp4,4
../action_clips/torque_tool_1_tight/005.mp4,4
../action_clips/torque_tool_1_tight/006.mp4,4
../action_clips/torque_tool_1_tight/008.mp4,4
../action_clips/torque_tool_1_tight/009.mp4,4
../action_clips/torque_tool_1_tight/010.mp4,4
../action_clips/torque_tool_1_tight/011.mp4,4
../action_clips/torque_tool_1_tight/012.mp4,4
../action_clips/torque_tool_1_tight/013.mp4,4
../action_clips/torque_tool_1_tight/014.mp4,4
../action_clips/torque_tool_1_tight/015.mp4,4
../action_clips/torque_tool_1_tight/016.mp4,4
../action_clips/torque_tool_1_tight/017.mp4,4
../action_clips/torque_tool_1_tight/018.mp4,4
../action_clips/torque_tool_1_tight/019.mp4,4
../action_clips/torque_tool_1_tight/020.mp4,4
../action_clips/torque_tool_1_tight/021.mp4,4
../action_clips/torque_tool_1_tight/022.mp4,4
../action_clips/torque_tool_1_tight/024.mp4,4
../action_clips/torque_tool_1_tight/025.mp4,4
../action_clips/torque_tool_1_tight/027.mp4,4
../action_clips/torque_tool_1_tight/028.mp4,4
../action_clips/torque_tool_1_tight/029.mp4,4
../action_clips/torque_tool_1_tight/030.mp4,4
../action_clips/torque_tool_1_tight/032.mp4,4
../action_clips/torque_tool_2_tight/001.mp4,5
../action_clips/torque_tool_2_tight/002.mp4,5
../action_clips/torque_tool_2_tight/003.mp4,5
../action_clips/torque_tool_2_tight/005.mp4,5
../action_clips/torque_tool_2_tight/006.mp4,5
../action_clips/torque_tool_2_tight/008.mp4,5
../action_clips/torque_tool_2_tight/009.mp4,5
../action_clips/torque_tool_2_tight/010.mp4,5
../action_clips/torque_tool_2_tight/011.mp4,5
../action_clips/torque_tool_2_tight/012.mp4,5
../action_clips/torque_tool_2_tight/014.mp4,5
../action_clips/torque_tool_2_tight/015.mp4,5
../action_clips/torque_tool_2_tight/016.mp4,5
../action_clips/torque_tool_2_tight/017.mp4,5
../action_clips/torque_tool_2_tight/018.mp4,5
../action_clips/torque_tool_2_tight/019.mp4,5
../action_clips/torque_tool_2_tight/020.mp4,5
../action_clips/torque_tool_2_tight/021.mp4,5
